city;district;الرقم المرجعي للصفقة;date;property_type;عدد العقارات;price;area
الرياض;الرياض/بدر;33498135;26/11/2025;سكني;1;280 000;102
الرياض;الرياض/العريجاء;33472695;26/11/2025;سكني;1;1 100 000;400
الافلاج;الافلاج/ الملك عبدالله ;33493361;26/11/2025;سكني;1;65 500;690
الرياض;الرياض/المرقب;33497465;26/11/2025;سكني;1;110 000;54
الرياض;الرياض/المرقب;33492224;26/11/2025;سكني;1;605 000;139,94
الرياض;الرياض/الحائر;33494095;26/11/2025;سكني;1;1 000 000;600
وادي الدواسر;وادي الدواسر/أخرى;33501473;26/11/2025;زراعي;1;100 000;50 000,00
الافلاج;الافلاج/ التوباد ;33507885;26/11/2025;سكني;1;55 000;352
الطائف;الطائف/ قروى ;33506975;26/11/2025;سكني;1;200 000;97,5
محايل عسير;محايل عسير/ القرشوع بسبجه ;33497944;26/11/2025;سكني;1;150 000;402,81
الطائف;الطائف/ الجفيجف ;33507385;26/11/2025;سكني;1;100 000;461,9
الطائف;الطائف/ الخالدية ;33507853;26/11/2025;سكني;1;1 500 000;467,94
الرياض;الرياض/اليمامة;33497244;26/11/2025;سكني;1;800 000;116,4
محايل عسير;محايل عسير/ تيه بنى ثوعه ;33491889;26/11/2025;سكني;1;5 000;312,5
محايل عسير;محايل عسير/ تيه بنى ثوعه ;33489956;26/11/2025;سكني;1;5 000;306,5
محايل عسير;محايل عسير/ السلامة ;33509667;26/11/2025;سكني;1;50 000;800
محايل عسير;محايل عسير/ السلامة ;33510014;26/11/2025;سكني;1;100 000;281
محايل عسير;محايل عسير/ تية ;33489969;26/11/2025;سكني;1;10 000;315
الرياض;الرياض/العارض;33510353;26/11/2025;سكني;1;820 530;182,34
الرياض;الرياض/الفاروق;33509966;26/11/2025;سكني;1;4 019 875;1 607,95
الرياض;الرياض/الفاروق;33509597;26/11/2025;سكني;1;4 025 250;1 610,10
الرياض;الرياض/العليا;33509717;26/11/2025;سكني;1;3 600 000;345
البشائر;البشائر/ خثعم ;33433365;26/11/2025;زراعي;1;80 000;4 192,00
الرياض;الرياض/ المهدية ;33507999;26/11/2025;تجاري;1;1 200 000;475
الرياض;الرياض/ديراب;33495407;26/11/2025;سكني;1;550 000;418,05
قرية العليا;قرية العليا/أخرى;33510527;26/11/2025;سكني;1;5 000;750
الرياض;الرياض/الخير;33498969;26/11/2025;سكني;1;430 000;375
الرياض;الرياض/الخير;33498832;26/11/2025;سكني;1;350 000;239,48
الرياض;الرياض/طويق;33508404;26/11/2025;سكني;1;557 500;119,6
الرياض;الرياض/المرسلات;33501275;26/11/2025;سكني;1;317 000;1 000,00
الرياض;الرياض/القادسية;33490160;26/11/2025;سكني;1;1 137 500;325
الرياض;الرياض/منفوحة;33510675;26/11/2025;سكني;1;700 000;132,34
الرياض;الرياض/الخير;33507506;26/11/2025;سكني;1;650 000;437,5
الرياض;الرياض/الخير;33508161;26/11/2025;سكني;1;1 500 000;862,4
الرياض;الرياض/الخير;33507437;26/11/2025;سكني;1;1 500 000;862,4
الرياض;الرياض/المصفاة;33501635;26/11/2025;سكني;1;650 000;599,9
الرياض;الرياض/ام سليم;33497137;26/11/2025;سكني;1;190 000;74,66
الرياض;الرياض/ام سليم;33498191;26/11/2025;سكني;1;520 000;88
الرياض;الرياض/عريض;33503226;26/11/2025;سكني;1;360 000;450
الرياض;الرياض/عريض;33509827;26/11/2025;سكني;1;360 000;405
الرياض;الرياض/عريض;33499391;26/11/2025;سكني;1;280 000;405
الرياض;الرياض/عريض;33488854;26/11/2025;سكني;1;400 000;500
جدة;جدة/ المروة ;33509193;26/11/2025;سكني;1;290 000;93,36
جدة;جدة/ المروة ;33497754;26/11/2025;سكني;1;804 658;220,76
جدة;جدة/ المروة ;33506050;26/11/2025;سكني;1;625 000;168,24
جدة;جدة/ الواحة ;33508008;26/11/2025;سكني;1;150 000;66,6
النعيريه;النعيريه/ الفيصلية ;33497149;26/11/2025;سكني;1;50 000;600
جدة;جدة/ اللؤلؤ ;33509812;26/11/2025;سكني;1;1 100 000;200
جدة;جدة/ الورود ;33500524;26/11/2025;سكني;1;3 960 000;660
بريده;بريده/ النور ;33509666;26/11/2025;سكني;1;120 000;84,85
ضرماء;ضرماء/أخرى;33490748;26/11/2025;سكني;1;450 000;500
تبوك;تبوك/ الريان ;33494512;26/11/2025;تجاري;1;500 000;697,92
الرياض;الرياض/بدر;33506828;26/11/2025;سكني;1;640 000;175,9
رماح;رماح/ حى الياسمين ;33505443;26/11/2025;سكني;1;100 000;660,78
الخبر;الخبر/ التحلية ;33511732;26/11/2025;سكني;1;670 000;704
خميس مشيط;خميس مشيط/ طريق المحالة ;33497962;26/11/2025;سكني;1;410 000;496,5
جدة;جدة/ الرياض ;33506362;26/11/2025;سكني;1;730 000;625
جدة;جدة/ الرياض ;33496166;26/11/2025;سكني;1;600 000;625
جدة;جدة/ الرياض ;33498940;26/11/2025;سكني;1;850 000;625
بريده;بريده/ النخيل ;33497036;26/11/2025;سكني;1;1 150 000;350
الخبر;الخبر/ التحلية ;33494650;26/11/2025;سكني;1;100 000;770
جدة;جدة/ البشائر ;33500659;26/11/2025;تجاري;1;3 500 000;900
المدينة المنورة;المدينة المنورة/ ابيار على من ارض الدفاع ;33494144;26/11/2025;سكني;1;700 000;204,55
المدينة المنورة;المدينة المنورة/ الزهرة  د ;33456794;26/11/2025;سكني;1;580 000;550
الرياض;الرياض/الياسمين;33499890;26/11/2025;تجاري;1;5 000 000;675
الرياض;الرياض/لبن;33504631;26/11/2025;سكني;1;426 806;153,64
الرياض;الرياض/لبن;33502766;26/11/2025;سكني;1;21 102;153,64
الرياض;الرياض/لبن;33502233;26/11/2025;سكني;1;440 000;108,62
الرياض;الرياض/نمار;33497832;26/11/2025;سكني;1;350 000;216
الرياض;الرياض/نمار;33497858;26/11/2025;سكني;1;350 000;229,5
الرياض;الرياض/نمار;33495353;26/11/2025;سكني;1;545 000;432
العقيق;العقيق/ الصناق ;33495393;26/11/2025;سكني;1;150 000;651
حبونا;حبونا/ المنتشر ;33509261;26/11/2025;سكني;1;20 000;735
حبونا;حبونا/ المنتشر ;33509471;26/11/2025;سكني;1;20 000;700
نجران;نجران/ شمال شرق الضيافه  ب ;33498360;26/11/2025;سكني;1;130 000;485,25
نجران;نجران/ شرق المطار  ب ;33472371;26/11/2025;سكني;1;100 000;800
الدوادمي;الدوادمي/أخرى;33510150;26/11/2025;سكني;1;11 000;630
رنيه;رنيه/ الجدر الشرقي ;33506954;26/11/2025;تجاري;1;5 000;300
رنيه;رنيه/ الجدر الشرقي ;33507185;26/11/2025;سكني;1;10 000;600
رنيه;رنيه/ الضرم ;33506758;26/11/2025;سكني;1;5 000;200
الشنان;الشنان/أخرى;33488883;26/11/2025;سكني;1;75 000;1 000,00
الروضة;الروضة/أخرى;33507883;26/11/2025;سكني;1;28 000;584,64
الرياض;الرياض/الجزيرة;33492499;26/11/2025;سكني;1;1 650 000;484
بحره;بحره/ الأصالة ;33506256;26/11/2025;سكني;1;317 056;700
عقلة الصقور;عقلة الصقور/ خارج حدود الاحياء ;33498346;26/11/2025;سكني;1;50 000;800
الرياض;الرياض/طويق;33496983;26/11/2025;سكني;18;20 097 600;12 561,67
الرياض;الرياض/الروضة;33506407;26/11/2025;سكني;1;901 309;113,8
ثار;ثار/أخرى;33497189;26/11/2025;تجاري;1;5 000;634
الرياض;الرياض/الروضة;33509505;26/11/2025;سكني;1;2 650 000;520
الطائف;الطائف/ الرحبة ;33509559;26/11/2025;سكني;1;180 000;585
الرياض;الرياض/الوزارات;33500429;26/11/2025;سكني;1;800 000;112,5
جدة;جدة/طيبة;33495461;26/11/2025;سكني;1;1 240 000;312,5
الرياض;الرياض/الربوة;33495460;26/11/2025;تجاري;1;17 100 000;2 500,00
الرياض;الرياض/حطين;33508842;26/11/2025;سكني;1;1 109 000;80,85
المويه;المويه/ الجوبه ;33503379;26/11/2025;سكني;1;20 000;1 000,00
الدرعيه;الدرعيه/ عقرباء ;33506383;26/11/2025;سكني;1;800 000;196,4
الرياض;الرياض/النسيم;33378470;26/11/2025;سكني;1;978 125;312,5
الدمام;الدمام/ الفيحاء ;33501603;26/11/2025;تجاري;1;393 300;153,58
جدة;جدة/البساتين;33503460;26/11/2025;سكني;1;2 500 000;550
جدة;جدة/ أم السلم ;33509871;26/11/2025;سكني;1;560 000;185
جدة;جدة/ النزهة ;33507526;26/11/2025;سكني;1;300 000;124,33
مكة المكرمة;مكة المكرمة/ العمرة ;33503712;26/11/2025;سكني;1;1 100 000;520
جدة;جدة/ أبحر الشمالية ;33468102;26/11/2025;سكني;1;1 150 000;600,68
جدة;جدة/ أبحر الشمالية ;33500013;26/11/2025;سكني;1;1 700 000;552
جدة;جدة/العزيزية;33509022;26/11/2025;سكني;1;2 075 000;400
الرياض;الرياض/الملك عبد الله;33497102;26/11/2025;سكني;1;2 000 000;300
الرياض;الرياض/النرجس;33509528;26/11/2025;سكني;1;900 000;106,07
الرياض;الرياض/النرجس;33509744;26/11/2025;سكني;1;910 000;99,2
الرياض;الرياض/النرجس;33501960;26/11/2025;سكني;1;1 900 000;235,37
الدمام;الدمام/ غرب الدمام ;33496713;26/11/2025;سكني;1;1 000 000;800
الدمام;الدمام/ الدمام ;33439108;26/11/2025;سكني;1;11 000 000;10 000,00
بريده;بريده/ الحمر الجنوبي ;33498529;26/11/2025;سكني;1;1 000 000;2 000,00
الخبر;الخبر/ الخبر الجنوبية ;33503526;26/11/2025;سكني;1;1 419 000;325,58
جدة;جدة/ الشراع ;33509984;26/11/2025;سكني;1;1 600 000;383,68
جدة;جدة/ الشراع ;33507194;26/11/2025;سكني;1;1 600 000;525
جدة;جدة/ الريان ;33506888;26/11/2025;سكني;1;360 000;102,39
جدة;جدة/ الريان ;33499935;26/11/2025;سكني;1;279 000;93,54
جدة;جدة/ الريان ;33507407;26/11/2025;سكني;1;400 000;204,19
مكة المكرمة;مكة المكرمة/ الشامية الجديد ;33511897;26/11/2025;تجاري;1;1 160 395;615
نجران;نجران/ الجامعة ;33511330;26/11/2025;سكني;1;10 000;340,93
نجران;نجران/ الجامعة ;33509697;26/11/2025;سكني;1;100 000;800
نجران;نجران/ الجامعة ;33511519;26/11/2025;سكني;1;10 000;395,07
المدينة المنورة;المدينة المنورة/ ضاحية ابيار الماشى ;33500890;26/11/2025;سكني;1;365 000;750
الخبر;الخبر/ التحلية ;33508405;26/11/2025;سكني;1;2 150 000;420
الدمام;الدمام/ المنار ;33509887;26/11/2025;سكني;1;3 981 051;1 284,21
الدمام;الدمام/ القادسية ;33490878;26/11/2025;سكني;1;950 000;271,8
مكة المكرمة;مكة المكرمة/ بطحاء قريش ;33495254;26/11/2025;سكني;1;290 000;91,28
مكة المكرمة;مكة المكرمة/ بطحاء قريش ;33508486;26/11/2025;سكني;1;414 300;180
المدينة المنورة;المدينة المنورة/ الجماوات بمنطقة العقيق مخطط ورثة الملك فيصل ;33490073;26/11/2025;سكني;1;500 000;70,5
المدينة المنورة;المدينة المنورة/ الجماوات بمنطقة العقيق مخطط ورثة الملك فيصل ;33490009;26/11/2025;سكني;1;500 000;71,19
المدينة المنورة;المدينة المنورة/ الجماوات بمنطقة العقيق مخطط ورثة الملك فيصل ;33489881;26/11/2025;سكني;1;500 000;70,5
المدينة المنورة;المدينة المنورة/ وادي البطان ;33488903;26/11/2025;سكني;1;450 000;550
المدينة المنورة;المدينة المنورة/ ضاحية المندسة ;33490717;26/11/2025;سكني;1;152 000;734,2
المدينة المنورة;المدينة المنورة/ ذو الحليفة ;33511441;26/11/2025;سكني;1;1 099 826;785,59
المدينة المنورة;المدينة المنورة/ طريق العيون ;33498164;26/11/2025;سكني;1;18 363;399,5
مكة المكرمة;مكة المكرمة/ الشامية الجديد ;33502610;26/11/2025;سكني;1;750 000;615
الرياض;الرياض/مطار الملك خالد الدولى;33506737;26/11/2025;سكني;1;788 664;266,09
المدينة المنورة;المدينة المنورة/ العاقول  د ;33488885;26/11/2025;سكني;1;460 000;550
المدينة المنورة;المدينة المنورة/ البوير شجوى ;33510066;26/11/2025;زراعي;1;50 000;20 902,18
جدة;جدة/ الرحاب ;33493161;26/11/2025;سكني;1;510 000;102,48
جدة;جدة/البوادى;33507913;26/11/2025;سكني;1;2 000 000;376,65
جدة;جدة/ النهضة ;33499786;26/11/2025;سكني;1;710 000;137,85
جدة;جدة/ النهضة ;33506765;26/11/2025;سكني;1;755 000;129,86
جدة;جدة/ بني مالك ;33498671;26/11/2025;سكني;1;1 031 311;232,22
مكة المكرمة;مكة المكرمة/ بطحاء قريش ;33504175;26/11/2025;سكني;1;600 000;157,1
مكة المكرمة;مكة المكرمة/ بطحاء قريش ;33494844;26/11/2025;سكني;1;335 000;123,32
جدة;جدة/ الرغامة ;33506708;26/11/2025;سكني;1;3 700 000;600
جدة;جدة/ الروابي ;33508308;26/11/2025;سكني;1;200 000;148,77
جدة;جدة/ السامر ;33497022;26/11/2025;سكني;1;1 000 000;375
جدة;جدة/ السليمانية ;33508443;26/11/2025;سكني;1;570 000;140,56
جدة;جدة/ جوهرة العروس ;33499116;26/11/2025;سكني;1;580 000;615,5
جدة;جدة/ الخالدية ;33498702;26/11/2025;سكني;1;4 542 800;692,5
جدة;جدة/ الخالدية ;33499125;26/11/2025;سكني;1;4 286 550;697
سكاكا;سكاكا/ المروج ;33498520;26/11/2025;سكني;1;100 000;407,97
جدة;جدة/ الفيصلية ;33504713;26/11/2025;سكني;1;540 000;106
جدة;جدة/ الفيصلية ;33506491;26/11/2025;سكني;1;3 375 000;568,75
جدة;جدة/ الفيصلية ;33506679;26/11/2025;سكني;1;3 375 000;568,5
جدة;جدة/ الفيصلية ;33501370;26/11/2025;سكني;1;465 000;165,11
جدة;جدة/ الفيصلية ;33508762;26/11/2025;سكني;1;2 750 000;562,5
جدة;جدة/ الصفا ;33495907;26/11/2025;تجاري;1;4 900 000;660
جدة;جدة/ الصفا ;33500284;26/11/2025;سكني;1;480 000;125,4
جدة;جدة/ المروج ;33504577;26/11/2025;سكني;1;400 000;528
جدة;جدة/ الروضة ;33506805;26/11/2025;سكني;1;610 000;176,6
جدة;جدة/ الروضة ;33498176;26/11/2025;سكني;1;1 414 634;269,5
جدة;جدة/ الروضة ;33498175;26/11/2025;سكني;1;1 414 634;269,5
جدة;جدة/ الروضة ;33503912;26/11/2025;سكني;1;590 000;121,41
جدة;جدة/ الوفاء ;33508172;26/11/2025;تجاري;1;1 700 000;900
جدة;جدة/ الوفاء ;33508354;26/11/2025;تجاري;1;1 700 000;900
جدة;جدة/ الوفاء ;33497344;26/11/2025;سكني;1;750 000;620
القطيف;القطيف/ غرناطة ;33497049;26/11/2025;سكني;1;1 127 353;357,89
حفر الباطن;حفر الباطن/ الفيحاء ;33497019;26/11/2025;تجاري;1;250 000;600
حفر الباطن;حفر الباطن/ المحمدية ;33507714;26/11/2025;تجاري;1;200 000;440
حفر الباطن;حفر الباطن/ الروضة ;33455936;26/11/2025;تجاري;1;125 000;400
حائل;حائل/ قمران  الودي ;33508296;26/11/2025;سكني;1;130 000;331,1
جدة;جدة/ الفيحاء ;33502256;26/11/2025;سكني;1;300 000;106,73
جدة;جدة/ الفيحاء ;33498626;26/11/2025;سكني;1;620 000;139,75
جدة;جدة/ الفيحاء ;33489497;26/11/2025;سكني;1;500 000;178,21
جدة;جدة/ الياقوت ;33507106;26/11/2025;سكني;1;3 700 000;625
حفر الباطن;حفر الباطن/ قرطبة ;33495956;26/11/2025;سكني;1;150 000;780
حفر الباطن;حفر الباطن/ قرطبة ;33498076;26/11/2025;سكني;1;865 000;744,5
جدة;جدة/ الجزيرة ;33497823;26/11/2025;سكني;1;305 000;374,66
جدة;جدة/ اليسر ;33499100;26/11/2025;سكني;1;265 000;300,26
جدة;جدة/ اليسر ;33499099;26/11/2025;سكني;1;265 000;300,26
جدة;جدة/ اليسر ;33507896;26/11/2025;سكني;1;500 000;620
جدة;جدة/ المسرة ;33506281;26/11/2025;سكني;1;460 000;900
